endcap,station,ring,chamber,NSegments,xx,yy,zz,aa,bb,cc
2,3,1,10,123160,1.73E-06,0.00023201,0.0081,9.92E-08,1.23E-07,9.31E-10
2,3,1,11,93398,2.16E-06,0.000300074,0.0081,9.92E-08,1.23E-07,1.09E-09
2,3,1,12,116616,1.84E-06,0.000246833,0.0081,9.92E-08,1.23E-07,9.88E-10
2,3,1,13,91615,2.16E-06,0.000218643,0.0081,9.92E-08,1.23E-07,1.14E-09
2,3,1,14,119830,1.77E-06,0.000240531,0.0081,9.92E-08,1.23E-07,9.61E-10
2,3,1,15,120975,1.62E-06,0.000219769,0.0081,9.92E-08,1.23E-07,8.45E-10
2,3,1,16,124546,1.73E-06,0.000230347,0.0081,9.92E-08,1.23E-07,9.35E-10
2,3,1,17,115599,1.71E-06,0.000235664,0.0081,9.92E-08,1.23E-07,9.01E-10
2,3,1,18,109371,1.95E-06,0.000259121,0.0081,9.92E-08,1.23E-07,1.05E-09
2,3,2,1,54289,1.88E-05,0.0110667,0.005625,3.60E-07,3.58E-07,2.24E-09
2,3,2,2,55866,1.83E-05,0.0109755,0.005625,3.60E-07,3.58E-07,2.18E-09
2,3,2,3,32569,3.71E-05,0.0214883,0.005625,3.60E-07,3.58E-07,8.15E-09
2,3,2,4,47505,2.64E-05,0.0127356,0.005625,3.60E-07,3.58E-07,2.95E-09
2,3,2,5,43034,2.80E-05,0.0127861,0.005625,3.60E-07,3.58E-07,3.18E-09
2,3,2,6,50248,2.15E-05,0.0114431,0.005625,3.60E-07,3.58E-07,2.66E-09
2,3,2,7,45537,2.52E-05,0.0124286,0.005625,3.60E-07,3.58E-07,2.98E-09
2,3,2,8,47414,2.28E-05,0.0125169,0.005625,3.60E-07,3.58E-07,2.61E-09
2,3,2,9,50840,2.01E-05,0.0115592,0.005625,3.60E-07,3.58E-07,2.34E-09
2,3,2,10,56470,1.83E-05,0.0105932,0.005625,3.60E-07,3.58E-07,1.97E-09
2,3,2,11,51750,1.99E-05,0.0115912,0.005625,3.60E-07,3.58E-07,2.31E-09
2,3,2,12,52023,1.99E-05,0.0109086,0.005625,3.60E-07,3.58E-07,2.29E-09
2,3,2,13,48715,2.11E-05,0.0118815,0.005625,3.60E-07,3.58E-07,2.38E-09
2,3,2,14,56535,1.79E-05,0.0105958,0.005625,3.60E-07,3.58E-07,2.16E-09
2,3,2,15,53789,1.88E-05,0.0045159,0.005625,3.60E-07,3.58E-07,2.12E-09
2,3,2,16,48576,2.13E-05,0.00878508,0.005625,3.60E-07,3.58E-07,2.71E-09
2,3,2,17,42759,2.41E-05,0.00482601,0.005625,3.60E-07,3.58E-07,2.50E-09
2,3,2,18,51389,2.04E-05,0.0115794,0.005625,3.60E-07,3.58E-07,2.34E-09
2,3,2,19,53589,1.90E-05,0.00969315,0.005625,3.60E-07,3.58E-07,1.95E-09
2,3,2,20,50806,2.17E-05,0.011732,0.005625,3.60E-07,3.58E-07,2.42E-09
2,3,2,21,45334,2.23E-05,0.00374293,0.005625,3.60E-07,3.58E-07,2.59E-09
2,3,2,22,53185,1.96E-05,0.00901913,0.005625,3.60E-07,3.58E-07,2.11E-09
2,3,2,23,53537,1.88E-05,0.010809,0.005625,3.60E-07,3.58E-07,2.18E-09
2,3,2,24,57125,1.77E-05,0.00319594,0.005625,3.60E-07,3.58E-07,2.10E-09
2,3,2,25,44090,2.30E-05,0.0130661,0.005625,3.60E-07,3.58E-07,2.35E-09
2,3,2,26,44249,2.40E-05,0.0132021,0.005625,3.60E-07,3.58E-07,2.42E-09
2,3,2,27,42316,2.46E-05,0.0135501,0.005625,3.60E-07,3.58E-07,2.54E-09
2,3,2,28,46556,2.32E-05,0.0127843,0.005625,3.60E-07,3.58E-07,2.45E-09
2,3,2,29,41916,2.42E-05,0.0140941,0.005625,3.60E-07,3.58E-07,2.40E-09
2,3,2,30,42383,2.50E-05,0.0133528,0.005625,3.60E-07,3.58E-07,2.49E-09
2,3,2,31,39962,2.64E-05,0.0145442,0.005625,3.60E-07,3.58E-07,2.66E-09
2,3,2,32,45432,2.34E-05,0.0127106,0.005625,3.60E-07,3.58E-07,2.40E-09
2,3,2,33,44081,2.39E-05,0.0139702,0.005625,3.60E-07,3.58E-07,2.69E-09
2,3,2,34,53157,1.86E-05,0.00625721,0.005625,3.60E-07,3.58E-07,2.29E-09
2,3,2,35,47803,2.13E-05,0.012019,0.005625,3.60E-07,3.58E-07,2.36E-09
2,3,2,36,53246,1.92E-05,0.00350572,0.005625,3.60E-07,3.58E-07,2.25E-09
2,4,1,1,75209,3.63E-06,0.000372767,0.009025,1.85E-07,2.28E-07,2.50E-09
2,4,1,2,98819,2.87E-06,0.000377229,0.009025,1.85E-07,2.28E-07,1.96E-09
2,4,1,3,85648,3.14E-06,0.000409336,0.009025,1.85E-07,2.28E-07,2.15E-09
2,4,1,4,99127,2.91E-06,0.000377998,0.009025,1.85E-07,2.28E-07,2.06E-09
2,4,1,5,95745,2.80E-06,0.000370664,0.009025,1.85E-07,2.28E-07,1.91E-09
2,4,1,6,101249,2.81E-06,0.000374353,0.009025,1.85E-07,2.28E-07,1.93E-09
2,4,1,7,96361,2.78E-06,0.000366971,0.009025,1.85E-07,2.28E-07,1.90E-09
2,4,1,8,98995,2.88E-06,0.000381412,0.009025,1.85E-07,2.28E-07,1.95E-09
2,4,1,9,90111,2.99E-06,0.000397339,0.009025,1.85E-07,2.28E-07,2.03E-09
2,4,1,10,100365,2.82E-06,0.000372946,0.009025,1.85E-07,2.28E-07,1.93E-09
2,4,1,11,65290,4.02E-06,0.0007242,0.009025,1.85E-07,2.28E-07,2.69E-09
2,4,1,12,95236,3.01E-06,0.00039925,0.009025,1.85E-07,2.28E-07,2.04E-09
2,4,1,13,92615,2.90E-06,0.000368405,0.009025,1.85E-07,2.28E-07,1.98E-09
2,4,1,14,97786,2.87E-06,0.000386536,0.009025,1.85E-07,2.28E-07,1.95E-09
2,4,1,15,83483,3.45E-06,0.000567161,0.009025,1.85E-07,2.28E-07,2.19E-09
2,4,1,16,101260,2.83E-06,0.00037301,0.009025,1.85E-07,2.28E-07,1.94E-09
2,4,1,17,94387,2.82E-06,0.000374634,0.009025,1.85E-07,2.28E-07,1.93E-09
2,4,1,18,102095,2.81E-06,0.00037198,0.009025,1.85E-07,2.28E-07,1.94E-09
2,4,2,1,35247,3.09E-05,0.00415548,0.011025,3.03E-07,1.87E-07,3.93E-09
2,4,2,2,53372,2.09E-05,0.0127807,0.011025,3.03E-07,1.87E-07,2.69E-09
2,4,2,3,51428,2.16E-05,0.0126575,0.011025,3.03E-07,1.87E-07,2.73E-09
2,4,2,4,51196,2.62E-05,0.0134368,0.011025,3.03E-07,1.87E-07,3.36E-09
2,4,2,5,44671,2.71E-05,0.0144903,0.011025,3.03E-07,1.87E-07,3.97E-09
2,4,2,6,49947,2.22E-05,0.0133762,0.011025,3.03E-07,1.87E-07,3.09E-09
2,4,2,7,48794,2.41E-05,0.0121721,0.011025,3.03E-07,1.87E-07,3.04E-09
2,4,2,8,34853,4.10E-05,0.0225045,0.011025,3.03E-07,1.87E-07,4.55E-09
2,4,2,9,51088,2.12E-05,0.0121739,0.011025,3.03E-07,1.87E-07,2.65E-09
2,4,2,10,56004,2.01E-05,0.00312431,0.011025,3.03E-07,1.87E-07,2.56E-09
2,4,2,11,51848,2.19E-05,0.00440224,0.011025,3.03E-07,1.87E-07,2.72E-09
2,4,2,12,53000,2.12E-05,0.0113397,0.011025,3.03E-07,1.87E-07,2.69E-09
2,4,2,13,50525,2.24E-05,0.012811,0.011025,3.03E-07,1.87E-07,2.78E-09
2,4,2,14,52638,2.10E-05,0.012592,0.011025,3.03E-07,1.87E-07,2.69E-09
2,4,2,15,55100,2.00E-05,0.011905,0.011025,3.03E-07,1.87E-07,2.51E-09
2,4,2,16,51903,2.45E-05,0.0128923,0.011025,3.03E-07,1.87E-07,3.13E-09
2,4,2,17,45262,2.61E-05,0.0139349,0.011025,3.03E-07,1.87E-07,3.13E-09
2,4,2,18,52615,2.24E-05,0.0129989,0.011025,3.03E-07,1.87E-07,2.78E-09
2,4,2,19,54610,1.99E-05,0.00389645,0.011025,3.03E-07,1.87E-07,2.56E-09
2,4,2,20,52893,2.33E-05,0.0128258,0.011025,3.03E-07,1.87E-07,3.01E-09
2,4,2,21,None,0,0,0,0,0,0
2,4,2,22,53248,2.13E-05,0.0126958,0.011025,3.03E-07,1.87E-07,2.83E-09
2,4,2,23,52703,2.08E-05,0.00337077,0.011025,3.03E-07,1.87E-07,2.71E-09
2,4,2,24,58833,1.88E-05,0.0115204,0.011025,3.03E-07,1.87E-07,2.39E-09
2,4,2,25,46100,2.53E-05,0.00395854,0.011025,3.03E-07,1.87E-07,2.88E-09
2,4,2,26,45445,2.86E-05,0.0144982,0.011025,3.03E-07,1.87E-07,3.40E-09
2,4,2,27,34085,3.54E-05,0.0148307,0.011025,3.03E-07,1.87E-07,4.08E-09
2,4,2,28,48909,2.53E-05,0.0137042,0.011025,3.03E-07,1.87E-07,3.09E-09
2,4,2,29,43685,2.72E-05,0.0150231,0.011025,3.03E-07,1.87E-07,3.01E-09
2,4,2,30,44355,2.86E-05,0.0147188,0.011025,3.03E-07,1.87E-07,3.25E-09
2,4,2,31,42761,2.82E-05,0.0150471,0.011025,3.03E-07,1.87E-07,3.21E-09
2,4,2,32,47437,2.72E-05,0.0139224,0.011025,3.03E-07,1.87E-07,3.33E-09
2,4,2,33,45620,2.53E-05,0.0150515,0.011025,3.03E-07,1.87E-07,3.12E-09
2,4,2,34,48900,2.37E-05,0.0168294,0.011025,3.03E-07,1.87E-07,2.93E-09
2,4,2,35,49977,2.26E-05,0.0127081,0.011025,3.03E-07,1.87E-07,2.77E-09
2,4,2,36,54263,2.05E-05,0.0124524,0.011025,3.03E-07,1.87E-07,2.55E-09
